Drug_PubChemCID,Drug_ChemicalID,Drug_Name,Ref_Database,Gene Symbol,Target_EntrezID
644241,NA,NA,DrugBank|KEGG|TTD,KIT,3815
644241,NA,NA,KEGG,PDGFRB,5159
16720766,NA,NA,TTD,UBA3,9039
3278,58-54-8,Ethacrynic Acid,DrugBank,ATP1A1,476
3278,58-54-8,Ethacrynic Acid,DrugBank|KEGG|TTD,SLC12A1,6557
3278,58-54-8,Ethacrynic Acid,KEGG,SLC12A2,6558
444412,NA,NA,DrugBank,AMT,275
25227436,NA,NA,TTD,AKT1,207
25227436,NA,NA,TTD,AKT2,208
25227436,NA,NA,TTD,AKT3,10000
102232,NA,NA,KEGG,ESR2,2100
102232,NA,NA,KEGG,ESR1,2099
3038522,NA,NA,DrugBank|TTD,FLT3,2322
3038522,NA,NA,DrugBank,PDGFD,80310
23647763,NA,NA,DrugBank,METAP2,10988
54477,NA,NA,DrugBank|KEGG|TTD,DRD2,1813
54477,NA,NA,DrugBank|KEGG,SIGMAR1,10280
54477,NA,NA,DrugBank,DRD4,1815
54477,NA,NA,DrugBank,DRD3,1814
54477,NA,NA,DrugBank,HTR2A,3356
46936893,NA,NA,DrugBank,ECHS1,1892
23725064,NA,NA,DrugBank|KEGG,SSTR5,6755
23725064,NA,NA,KEGG,SSTR3,6753
23725064,NA,NA,DrugBank,TACR1,6869
23725064,NA,NA,KEGG,SSTR1,6751
23725064,NA,NA,KEGG,SSTR4,6754
23725064,NA,NA,DrugBank|KEGG,SSTR2,6752
8226,113-42-8,Methylergonovine,KEGG,HTR1B,3351
8226,113-42-8,Methylergonovine,KEGG,ADRA2C,152
8226,113-42-8,Methylergonovine,KEGG,HTR1E,3354
8226,113-42-8,Methylergonovine,KEGG,DRD2,1813
8226,113-42-8,Methylergonovine,KEGG,HTR1F,3355
8226,113-42-8,Methylergonovine,KEGG,HTR1D,3352
8226,113-42-8,Methylergonovine,KEGG,HTR1A,3350
8226,113-42-8,Methylergonovine,KEGG,ADRA1B,147
8226,113-42-8,Methylergonovine,KEGG,ADRA1D,146
8226,113-42-8,Methylergonovine,KEGG,ADRA2B,151
8226,113-42-8,Methylergonovine,KEGG,ADRA1A,148
8226,113-42-8,Methylergonovine,KEGG,ADRA2A,150
8226,113-42-8,Methylergonovine,DrugBank|TTD,DRD1,1812
10158453,NA,NA,KEGG,P2RY12,64805
443967,NA,NA,KEGG,NR3C1,2908
39859,NA,NA,KEGG|TTD,ADRB2,154
16137828,NA,NA,TTD,GHRHR,2692
65327,NA,NA,KEGG,SLC6A4,6532
65327,NA,NA,KEGG,SLC6A2,6530
443939,NA,NA,KEGG,TOP2B,7155
443939,NA,NA,KEGG,TOP2A,7153
9305,NA,NA,DrugBank,PRKACA,5566
9305,NA,NA,DrugBank,IYD,389434
9305,NA,NA,DrugBank,PRSS1,5644
9305,NA,NA,DrugBank,PKIA,5569
46207586,NA,NA,TTD,AURKA,6790
71413,NA,NA,KEGG,SCN1A,6323
71413,NA,NA,KEGG,SCN5A,6331
71413,NA,NA,KEGG,SCN8A,6334
71413,NA,NA,KEGG,KCNH2,3757
71413,NA,NA,KEGG,SCN9A,6335
71413,NA,NA,KEGG,SCN4A,6329
71413,NA,NA,KEGG,SCN2A,6326
71413,NA,NA,KEGG,SCN3A,6328
611002,NA,NA,DrugBank,PIM1,5292
3948,98079-51-7,lomefloxacin,TTD,TOP2B,7155
3948,98079-51-7,lomefloxacin,DrugBank|TTD,TOP2A,7153
18340,NA,NA,KEGG,ADRA1B,147
18340,NA,NA,KEGG,ADRA1D,146
18340,NA,NA,KEGG,ADRA1A,148
66898,NA,NA,DrugBank,EN2,2020
66898,NA,NA,DrugBank,SULT2B1,6820
938,NA,NA,DrugBank,NNMT,4837
938,NA,NA,DrugBank,HCAR2,338442
938,NA,NA,DrugBank,QPRT,23475
938,NA,NA,DrugBank,HCAR3,8843
5288679,NA,NA,DrugBank,RXRA,6256
5288679,NA,NA,DrugBank,NR1H3,10062
34869,NA,NA,DrugBank,SLC6A4,6532
34869,NA,NA,DrugBank,SLC6A2,6530
440005,NA,NA,DrugBank,NOS1,4842
440005,NA,NA,DrugBank,NOS3,4846
446245,NA,NA,DrugBank,DHFR2,200895
10062713,NA,NA,DrugBank,CTSK,1513
444599,NA,NA,DrugBank,MMP3,4314
444599,NA,NA,DrugBank,MMP13,4322
23665410,NA,NA,KEGG,GABRE,2564
23665410,NA,NA,KEGG,GABRB2,2561
23665410,NA,NA,KEGG,GABRG1,2565
23665410,NA,NA,KEGG,GABRG2,2566
23665410,NA,NA,KEGG,GABRQ,55879
23665410,NA,NA,KEGG,GABRA1,2554
23665410,NA,NA,KEGG,GABRD,2563
23665410,NA,NA,KEGG,GABRB3,2562
23665410,NA,NA,KEGG,GABRA6,2559
23665410,NA,NA,KEGG,GABRP,2568
23665410,NA,NA,KEGG,GABRA3,2556
23665410,NA,NA,KEGG,GABRB1,2560
23665410,NA,NA,KEGG,GABRA2,2555
23665410,NA,NA,KEGG,GABRA5,2558
23665410,NA,NA,KEGG,GABRA4,2557
23665410,NA,NA,KEGG,GABRG3,2567
11467166,NA,NA,KEGG,CHRM1,1128
11467166,NA,NA,KEGG,CHRM4,1132
11467166,NA,NA,KEGG,CHRM5,1133
11467166,NA,NA,KEGG,CHRM2,1129
11467166,NA,NA,KEGG,CHRM3,1131
6466,NA,NA,DrugBank,AADACL2,344752
448288,NA,NA,DrugBank,METAP2,10988
46936725,NA,NA,DrugBank,GSTM4,2948
46936725,NA,NA,DrugBank,PDE5A,8654
46936725,NA,NA,DrugBank,PDE9A,5152
23663977,NA,NA,KEGG,NR3C1,2908
44422489,NA,NA,DrugBank,LCK,3932
2370,674-38-4,Bethanechol,DrugBank,CHRM2,1129
23680530,NA,NA,KEGG,NR3C1,2908
11655511,NA,NA,DrugBank,KIF11,3832
9931194,NA,NA,KEGG,AR,367
46937022,NA,NA,DrugBank,RPL37,6167
11485425,NA,NA,DrugBank,PNMT,5409
6713579,NA,NA,DrugBank,AMY2A,279
2554,298-46-4,Carbamazepine,KEGG,SCN1A,6323
2554,298-46-4,Carbamazepine,DrugBank|KEGG,SCN5A,6331
2554,298-46-4,Carbamazepine,KEGG,SCN8A,6334
2554,298-46-4,Carbamazepine,KEGG,SCN9A,6335
2554,298-46-4,Carbamazepine,KEGG,SCN4A,6329
2554,298-46-4,Carbamazepine,KEGG,SCN2A,6326
2554,298-46-4,Carbamazepine,KEGG,SCN3A,6328
15020,NA,NA,KEGG,AR,367
314123,NA,NA,DrugBank,CDK2,1017
11963944,NA,NA,DrugBank,CYB5A,1528
46936574,NA,NA,DrugBank,AMY1A,276
46936574,NA,NA,DrugBank,AMY2B,280
46936574,NA,NA,DrugBank,AMY2A,279
46936574,NA,NA,DrugBank,AMY1B,277
46936574,NA,NA,DrugBank,AMY1C,278
5740,NA,NA,DrugBank,FBP1,2203
11963739,NA,NA,DrugBank,MB,4151
9832383,NA,NA,TTD,TACR1,6869
8747,NA,NA,DrugBank,CA2,760
77993,NA,NA,DrugBank|KEGG|TTD,HTR1B,3351
77993,NA,NA,DrugBank,HTR1E,3354
77993,NA,NA,DrugBank,HTR1F,3355
77993,NA,NA,DrugBank|KEGG|TTD,HTR1D,3352
77993,NA,NA,DrugBank,HTR7,3363
77993,NA,NA,DrugBank,HTR1A,3350
77993,NA,NA,DrugBank,HTR2B,3357
5723,NA,NA,DrugBank,PDE4D,5144
441350,NA,NA,DrugBank|KEGG,TH,7054
46885626,NA,NA,TTD,AURKB,9212
46885626,NA,NA,TTD,AURKC,6795
9802545,NA,NA,KEGG,DRD2,1813
9802545,NA,NA,KEGG,HTR2A,3356
56603668,NA,NA,TTD,FNTA,2339
6852168,NA,NA,DrugBank,F10,2159
114683,NA,NA,DrugBank,LTF,4057
55466,NA,NA,DrugBank,PGD,5226
6102684,NA,NA,DrugBank,METAP2,10988
1055,NA,NA,DrugBank,ODC1,4953
2138,NA,NA,DrugBank,TPSAB1,7177
2138,NA,NA,DrugBank,TPSB2,64499
5289320,NA,NA,DrugBank,PRSS1,5644
4369429,NA,NA,DrugBank,F2,2147
46937002,NA,NA,DrugBank,RORA,6095
39764,50700-72-6,Vecuronium Bromide,KEGG,CHRND,1144
39764,50700-72-6,Vecuronium Bromide,KEGG,CHRNB1,1140
39764,50700-72-6,Vecuronium Bromide,KEGG,CHRNA1,1134
39764,50700-72-6,Vecuronium Bromide,KEGG,CHRNE,1145
39764,50700-72-6,Vecuronium Bromide,KEGG,CHRNG,1146
46936633,NA,NA,DrugBank,PYGL,5836
91649,52806-53-8,hydroxyflutamide,TTD,AR,367
3140,NA,NA,DrugBank,GRIA2,2891
444033,NA,NA,DrugBank,NR3C1,2908
441336,NA,NA,KEGG,NR3C1,2908
11954230,NA,NA,KEGG,ADRA2C,152
11954230,NA,NA,KEGG,DRD2,1813
11954230,NA,NA,KEGG,HTR2C,3358
11954230,NA,NA,KEGG,ADRA1B,147
11954230,NA,NA,KEGG,ADRA1D,146
11954230,NA,NA,KEGG,HTR2B,3357
11954230,NA,NA,KEGG,ADRA2B,151
11954230,NA,NA,KEGG,HTR2A,3356
11954230,NA,NA,KEGG,ADRA1A,148
11954230,NA,NA,KEGG,ADRA2A,150
5359371,NA,NA,DrugBank,OPRM1,4988
30487,NA,NA,TTD,ADRA1B,147
4939,36015-30-2,Propidium,DrugBank,ACHE,43
11488320,NA,NA,TTD,ERBB2,2064
46936555,NA,NA,DrugBank,LYZ,4069
46936555,NA,NA,DrugBank,B4GALT1,2683
10274777,NA,NA,TTD,PPARA,5465
5289110,NA,NA,DrugBank,MMP13,4322
56949517,NA,NA,TTD,PIK3C2B,5287
44154047,NA,NA,TTD,SYK,6850
24812717,NA,NA,DrugBank,KDR,3791
439285,NA,NA,DrugBank,GM2A,2760
5865,NA,NA,DrugBank|TTD,NR3C1,2908
5865,NA,NA,DrugBank,HSD11B1,3290
1060,127-17-3,Pyruvic Acid,DrugBank,PKLR,5313
1060,127-17-3,Pyruvic Acid,DrugBank,SLC16A7,9194
1060,127-17-3,Pyruvic Acid,DrugBank,SLC16A3,9123
1060,127-17-3,Pyruvic Acid,DrugBank,SLC16A4,9122
1060,127-17-3,Pyruvic Acid,DrugBank|TTD,ABAT,18
1060,127-17-3,Pyruvic Acid,DrugBank,PKM,5315
1060,127-17-3,Pyruvic Acid,DrugBank,PDHB,5162
1060,127-17-3,Pyruvic Acid,DrugBank,SLC16A8,23539
1060,127-17-3,Pyruvic Acid,DrugBank,PC,5091
1060,127-17-3,Pyruvic Acid,DrugBank,SLC16A6,9120
1060,127-17-3,Pyruvic Acid,DrugBank,AGXT2,64902
1060,127-17-3,Pyruvic Acid,DrugBank,SLC16A2,6567
1060,127-17-3,Pyruvic Acid,DrugBank,SLC16A1,6566
1060,127-17-3,Pyruvic Acid,DrugBank,SLC16A5,9121
3759,59-63-2,Isocarboxazid,DrugBank|KEGG|TTD,MAOA,4128
3759,59-63-2,Isocarboxazid,DrugBank|KEGG,MAOB,4129
60795,NA,NA,DrugBank,ADRA2C,152
60795,NA,NA,DrugBank,HTR1B,3351
60795,NA,NA,DrugBank|KEGG|TTD,DRD2,1813
60795,NA,NA,DrugBank,HTR1E,3354
60795,NA,NA,DrugBank,HTR2C,3358
60795,NA,NA,DrugBank,CHRM1,1128
60795,NA,NA,DrugBank,CHRM4,1132
60795,NA,NA,DrugBank,DRD4,1815
60795,NA,NA,DrugBank,HTR1D,3352
60795,NA,NA,DrugBank,HTR7,3363
60795,NA,NA,DrugBank,ADRA1B,147
60795,NA,NA,DrugBank|KEGG,HTR1A,3350
60795,NA,NA,DrugBank,DRD5,1816
60795,NA,NA,DrugBank,CHRM5,1133
60795,NA,NA,DrugBank,HTR3A,3359
60795,NA,NA,DrugBank,HTR6,3362
60795,NA,NA,DrugBank,DRD3,1814
60795,NA,NA,DrugBank,ADRA2B,151
60795,NA,NA,DrugBank|KEGG,HTR2A,3356
60795,NA,NA,DrugBank,CHRM2,1129
60795,NA,NA,DrugBank,ADRA1A,148
60795,NA,NA,DrugBank,CHRM3,1131
60795,NA,NA,DrugBank,DRD1,1812
60795,NA,NA,DrugBank,HRH1,3269
60795,NA,NA,DrugBank,ADRA2A,150
3035241,NA,NA,TTD,IGF1R,3480
16760633,NA,NA,TTD,ROCK1,6093
5288116,NA,NA,DrugBank,DAPK1,1612
15942672,NA,NA,DrugBank,ABL1,25
25011729,NA,NA,DrugBank,EPHB4,2050
5287488,NA,NA,DrugBank,SRC,6714
46936699,NA,NA,DrugBank,AMY2A,279
802,87-51-4,indoleacetic acid,DrugBank,PLA2G2E,30814
802,87-51-4,indoleacetic acid,DrugBank,KYAT1,883
802,87-51-4,indoleacetic acid,DrugBank,SKP1,6500
657272,NA,NA,KEGG,CHRM1,1128
657272,NA,NA,KEGG,CHRM4,1132
657272,NA,NA,KEGG,CHRM5,1133
657272,NA,NA,KEGG,CHRM2,1129
657272,NA,NA,KEGG,CHRM3,1131
5284594,55096-26-9,nalmefene,KEGG,OPRM1,4988
5284594,55096-26-9,nalmefene,KEGG,OPRK1,4986
5288867,NA,NA,DrugBank,CTSK,1513
6506051,NA,NA,TTD,HTR1B,3351
6506051,NA,NA,TTD,HTR1D,3352
65825,NA,NA,KEGG,KCNJ8,3764
65825,NA,NA,KEGG,KCND3,3752
65825,NA,NA,KEGG,KCNQ1,3784
65825,NA,NA,KEGG,KCNH2,3757
65825,NA,NA,KEGG,KCNJ11,3767
25210,NA,NA,DrugBank,ALDH5A1,7915
25210,NA,NA,DrugBank,SLC12A1,6557
2812,23593-75-1,Clotrimazole,TTD,CYP3A4,1576
2812,23593-75-1,Clotrimazole,DrugBank,KCNN4,3783
441074,56-54-2,Quinidine,DrugBank|TTD,SCN5A,6331
441074,56-54-2,Quinidine,DrugBank,KCNH2,3757
441074,56-54-2,Quinidine,DrugBank,KCNK1,3775
441074,56-54-2,Quinidine,DrugBank,KCNK6,9424
5326925,NA,NA,DrugBank,PRSS1,5644
44148156,NA,NA,TTD,HSP90AA1,3320
62969,NA,NA,KEGG,CACNA1F,778
62969,NA,NA,KEGG,KCNC2,3747
62969,NA,NA,KEGG,KCNJ6,3763
62969,NA,NA,KEGG,KCNA10,3744
62969,NA,NA,KEGG,CACNA1C,775
62969,NA,NA,KEGG,CACNA1D,776
62969,NA,NA,KEGG,CACNA1S,779
62969,NA,NA,KEGG,KCNA7,3743
62969,NA,NA,KEGG,KCNA3,3738
656969,NA,NA,DrugBank,PDE4B,5142
656969,NA,NA,DrugBank,PDE4D,5144
46936342,NA,NA,DrugBank,PCTP,58488
4635864,NA,NA,DrugBank,CKM,1158
5365247,56775-88-3,Zimeldine,DrugBank,SLC6A4,6532
5365247,56775-88-3,Zimeldine,DrugBank,MAOA,4128
5365247,56775-88-3,Zimeldine,DrugBank,MAOB,4129
151170,NA,NA,TTD,PDE4A,5141
151170,NA,NA,DrugBank|TTD,PDE4B,5142
151170,NA,NA,TTD,PDE4C,5143
151170,NA,NA,DrugBank|TTD,PDE4D,5144
2725,132-22-9,Chlorpheniramine,DrugBank,SLC6A3,6531
2725,132-22-9,Chlorpheniramine,DrugBank,SLC6A4,6532
2725,132-22-9,Chlorpheniramine,DrugBank,SLC6A2,6530
2725,132-22-9,Chlorpheniramine,DrugBank|KEGG|TTD,HRH1,3269
16040289,NA,NA,DrugBank,KDR,3791
10364826,NA,NA,DrugBank,MAPK10,5602
71353,NA,NA,DrugBank,HTR1B,3351
71353,NA,NA,DrugBank,HTR2C,3358
71353,NA,NA,DrugBank,HTR1A,3350
4932,54063-53-5,Propafenone,KEGG,SCN1A,6323
4932,54063-53-5,Propafenone,DrugBank|KEGG,SCN5A,6331
4932,54063-53-5,Propafenone,KEGG,SCN8A,6334
4932,54063-53-5,Propafenone,DrugBank|TTD,KCNH2,3757
4932,54063-53-5,Propafenone,KEGG,ADRB1,153
4932,54063-53-5,Propafenone,KEGG,SCN9A,6335
4932,54063-53-5,Propafenone,KEGG,SCN4A,6329
4932,54063-53-5,Propafenone,KEGG,SCN2A,6326
4932,54063-53-5,Propafenone,KEGG,SCN3A,6328
4316,NA,NA,DrugBank,CA2,760
13559281,NA,NA,TTD,PGR,5241
5280581,NA,NA,DrugBank,PTGS2,5743
5280581,NA,NA,DrugBank|TTD,PTGS1,5742
6227,NA,NA,DrugBank,PTGS1,5742
9690113,NA,NA,TTD,CRHR1,1394
43860,NA,NA,TTD,AKT1,207
43860,NA,NA,TTD,AKT2,208
43860,NA,NA,TTD,AKT3,10000
2448,10457-90-6,bromperidol,KEGG,DRD2,1813
2969,334-48-5,decanoic acid,DrugBank,FURIN,5045
2969,334-48-5,decanoic acid,DrugBank,GLTP,51228
4249,NA,NA,KEGG,DRD2,1813
73271,NA,NA,DrugBank,DPYD,1806
46936280,NA,NA,DrugBank,KAT2A,2648
46936280,NA,NA,DrugBank,KAT2B,8850
46936280,NA,NA,DrugBank,KAT5,10524
46936280,NA,NA,DrugBank,ACAT2,39
46936280,NA,NA,DrugBank,CRAT,1384
46936280,NA,NA,DrugBank,DBI,1622
46936280,NA,NA,DrugBank,CS,1431
46936280,NA,NA,DrugBank,HMGCR,3156
13789,NA,NA,KEGG,NR3C2,4306
445015,NA,NA,DrugBank,KRAS,3845
445015,NA,NA,DrugBank,CHURC1-FNTB,100529261
445015,NA,NA,DrugBank,FNTA,2339
445015,NA,NA,DrugBank,FNTB,2342
23624249,NA,NA,DrugBank,CAMK2B,816
78607,NA,NA,DrugBank,CES1,1066
46936514,NA,NA,DrugBank,MDM2,4193
4909,125-33-7,Primidone,DrugBank,CHRNA7,1139
4909,125-33-7,Primidone,DrugBank,GABRE,2564
4909,125-33-7,Primidone,DrugBank,GRIK2,2898
4909,125-33-7,Primidone,DrugBank,GABRB2,2561
4909,125-33-7,Primidone,DrugBank,GABRG1,2565
4909,125-33-7,Primidone,DrugBank,GABRG2,2566
4909,125-33-7,Primidone,DrugBank,GRIA2,2891
4909,125-33-7,Primidone,DrugBank,GABRQ,55879
4909,125-33-7,Primidone,DrugBank|TTD,GABRA1,2554
4909,125-33-7,Primidone,DrugBank,GABRD,2563
4909,125-33-7,Primidone,DrugBank,GABRB3,2562
4909,125-33-7,Primidone,DrugBank,GABRA6,2559
4909,125-33-7,Primidone,DrugBank,CHRNA4,1137
4909,125-33-7,Primidone,DrugBank,GABRP,2568
4909,125-33-7,Primidone,DrugBank,GABRA3,2556
4909,125-33-7,Primidone,DrugBank,CHRFAM7A,89832
4909,125-33-7,Primidone,DrugBank,GABRB1,2560
4909,125-33-7,Primidone,DrugBank,GABRA2,2555
4909,125-33-7,Primidone,DrugBank,GABRA5,2558
4909,125-33-7,Primidone,DrugBank,GABRA4,2557
4909,125-33-7,Primidone,DrugBank,GABRG3,2567
10204,481-30-1,Epitestosterone,DrugBank,AKR1C1,1645
10204,481-30-1,Epitestosterone,DrugBank,AKR1C2,1646
10461508,NA,NA,TTD,PLK1,5347
54676038,66-76-2,Dicumarol,KEGG,VKORC1,79001
27661,NA,NA,DrugBank,GUCY1A2,2977
3331,25451-15-4,Felbamate,DrugBank,GRIN3A,116443
3331,25451-15-4,Felbamate,DrugBank,GRIN2B,2904
3331,25451-15-4,Felbamate,DrugBank,GRIN2A,2903
64145,NA,NA,TTD,BDKRB2,624
6420178,NA,NA,DrugBank,F3,2152
6420178,NA,NA,DrugBank,F7,2155
17754178,NA,NA,DrugBank,ADH1C,126
1615,42542-10-9,N-Methyl-3,4-methylenedioxyamphetamine,DrugBank,HTR2C,3358
1615,42542-10-9,N-Methyl-3,4-methylenedioxyamphetamine,DrugBank,SLC6A3,6531
1615,42542-10-9,N-Methyl-3,4-methylenedioxyamphetamine,DrugBank,SLC6A4,6532
1615,42542-10-9,N-Methyl-3,4-methylenedioxyamphetamine,DrugBank,HTR2B,3357
1615,42542-10-9,N-Methyl-3,4-methylenedioxyamphetamine,DrugBank,SLC18A2,6571
1615,42542-10-9,N-Methyl-3,4-methylenedioxyamphetamine,DrugBank,HTR2A,3356
1615,42542-10-9,N-Methyl-3,4-methylenedioxyamphetamine,DrugBank,SLC6A2,6530
46936603,NA,NA,DrugBank,MBL2,4153
11522441,NA,NA,DrugBank,AR,367
5282419,NA,NA,KEGG,SCN1A,6323
5282419,NA,NA,KEGG,SCN5A,6331
5282419,NA,NA,KEGG,SCN8A,6334
5282419,NA,NA,KEGG,SCN10A,6336
5282419,NA,NA,KEGG,SCN9A,6335
5282419,NA,NA,KEGG,SCN4A,6329
5282419,NA,NA,KEGG,SCN2A,6326
5282419,NA,NA,KEGG,SCN3A,6328
6914573,NA,NA,DrugBank,BCAT1,586
11223,NA,NA,KEGG,HRH1,3269
5288688,NA,NA,DrugBank,ITGAL,3683
5311254,NA,NA,TTD,DRD3,1814
20179,NA,NA,KEGG,ADRA2C,152
20179,NA,NA,KEGG,ADRA2B,151
20179,NA,NA,KEGG,ADRA2A,150
46936333,NA,NA,DrugBank,FGF1,2246
46936333,NA,NA,DrugBank,HGF,3082
46936333,NA,NA,DrugBank,HS3ST3A1,9955
44550597,NA,NA,TTD,PARP1,142
656917,NA,NA,DrugBank,RHO,6010
6915944,91832-40-5,Cefdinir,DrugBank,MPO,4353
46174074,NA,NA,KEGG,PDE4A,5141
46174074,NA,NA,KEGG,PDE1B,5153
46174074,NA,NA,KEGG,PDE1C,5137
46174074,NA,NA,KEGG,PDE4B,5142
46174074,NA,NA,KEGG,PDE8A,5151
46174074,NA,NA,KEGG,PDE7B,27115
46174074,NA,NA,KEGG,PDE2A,5138
46174074,NA,NA,KEGG,PDE3B,5140
46174074,NA,NA,KEGG,PDE4C,5143
46174074,NA,NA,KEGG,PDE3A,5139
46174074,NA,NA,KEGG,PDE11A,50940
46174074,NA,NA,KEGG,PDE8B,8622
46174074,NA,NA,KEGG,PDE1A,5136
46174074,NA,NA,KEGG,PDE10A,10846
46174074,NA,NA,KEGG,PDE7A,5150
46174074,NA,NA,KEGG,PDE4D,5144
11707110,NA,NA,KEGG,MAP2K1,5604
11707110,NA,NA,KEGG,MAP2K2,5605
13602803,NA,NA,DrugBank,NME1,4830
10457944,NA,NA,DrugBank,VDR,7421
10457944,NA,NA,DrugBank,NCOA1,8648
6505803,NA,NA,TTD,HSP90AA1,3320
5902,54-30-8,camylofine,KEGG,CHRM3,1131
9547943,NA,NA,DrugBank,CTSS,1520
4761,86-21-5,Pheniramine,DrugBank|KEGG|TTD,HRH1,3269
60779,NA,NA,KEGG,TUBB2A,7280
60779,NA,NA,KEGG,TUBB4B,10383
60779,NA,NA,KEGG,TUBB7P,56604
60779,NA,NA,KEGG,TUBB6,84617
60779,NA,NA,KEGG,TUBB1,81027
60779,NA,NA,KEGG,TUBB4A,10382
60779,NA,NA,KEGG,TUBB2B,347733
60779,NA,NA,KEGG,TUBB8,347688
60779,NA,NA,KEGG,TUBB,203068
60779,NA,NA,KEGG,TUBB3,10381
5289514,NA,NA,DrugBank,MAPK14,1432
46870043,NA,NA,DrugBank,ESR1,2099
46870043,NA,NA,DrugBank,NCOA2,10499
38852,NA,NA,KEGG,ADRA2C,152
38852,NA,NA,KEGG,ADRA2B,151
38852,NA,NA,KEGG,DDC,1644
38852,NA,NA,KEGG,ADRA2A,150
36523,NA,NA,DrugBank|KEGG|TTD,GNRHR,2798
9577221,NA,NA,TTD,PGR,5241
46174134,NA,NA,KEGG,ADRA1B,147
46174134,NA,NA,KEGG,ADRA1D,146
46174134,NA,NA,KEGG,ADRA1A,148
46937115,NA,NA,DrugBank,HASPIN,83903
2474,2180-92-9,Bupivacaine,KEGG,SCN1A,6323
2474,2180-92-9,Bupivacaine,KEGG,SCN5A,6331
2474,2180-92-9,Bupivacaine,KEGG,SCN8A,6334
2474,2180-92-9,Bupivacaine,DrugBank|KEGG,SCN10A,6336
2474,2180-92-9,Bupivacaine,KEGG,SCN9A,6335
2474,2180-92-9,Bupivacaine,KEGG,SCN4A,6329
2474,2180-92-9,Bupivacaine,KEGG,SCN2A,6326
2474,2180-92-9,Bupivacaine,KEGG,SCN3A,6328
2474,2180-92-9,Bupivacaine,DrugBank,PTGER1,5731
216239,NA,NA,DrugBank|KEGG|TTD,BRAF,673
216239,NA,NA,DrugBank|KEGG,KDR,3791
216239,NA,NA,DrugBank,RAF1,5894
216239,NA,NA,DrugBank|TTD,RET,5979
216239,NA,NA,DrugBank|KEGG,FLT3,2322
216239,NA,NA,DrugBank,FGFR1,2260
216239,NA,NA,DrugBank|KEGG,FLT4,2324
216239,NA,NA,DrugBank|TTD,FLT1,2321
216239,NA,NA,DrugBank|KEGG,KIT,3815
216239,NA,NA,DrugBank|KEGG,PDGFRB,5159
40467016,NA,NA,DrugBank,MAPK14,1432
40467016,NA,NA,DrugBank,MAPK1,5594
145742,NA,NA,DrugBank,PPIF,10105
145742,NA,NA,DrugBank,PRODH,5625
145742,NA,NA,DrugBank|TTD,PPIB,5479
145742,NA,NA,DrugBank,P3H3,10536
145742,NA,NA,DrugBank,P3H2,55214
145742,NA,NA,DrugBank,L3HYPDH,112849
145742,NA,NA,DrugBank,PLPBP,11212
145742,NA,NA,DrugBank|TTD,PPIA,5478
145742,NA,NA,DrugBank,PYCR1,5831
145742,NA,NA,DrugBank,SLC6A7,6534
145742,NA,NA,DrugBank,EPRS1,2058
145742,NA,NA,DrugBank,P3H1,64175
145742,NA,NA,DrugBank,PPIC,5480
145742,NA,NA,DrugBank,P4HA2,8974
145742,NA,NA,DrugBank,PYCR3,65263
145742,NA,NA,DrugBank,PPIG,9360
145742,NA,NA,DrugBank,SLC6A14,11254
145742,NA,NA,DrugBank,P4HA1,5033
145742,NA,NA,DrugBank,PPIH,10465
145742,NA,NA,DrugBank,PYCR2,29920
145742,NA,NA,DrugBank,PARS2,25973
7504,NA,NA,DrugBank,PRSS2,5645
7504,NA,NA,TTD,NPY1R,4886
7504,NA,NA,DrugBank,PRSS1,5644
11711522,NA,NA,KEGG,ADRB2,154
4369446,NA,NA,DrugBank,ALDOA,226
5287846,NA,NA,DrugBank,GAPDHS,26330
8944,21145-77-7,acetyl methyl tetramethyl tetralin,DrugBank|TTD,OPRM1,4988
68617,79617-96-2,Sertraline,DrugBank,SLC6A3,6531
68617,79617-96-2,Sertraline,DrugBank|KEGG,SLC6A4,6532
23667642,NA,NA,KEGG,PTGS2,5743
23667642,NA,NA,KEGG,PTGS1,5742
15029724,NA,NA,KEGG,RARB,5915
15029724,NA,NA,KEGG,RARA,5914
15029724,NA,NA,KEGG,RARG,5916
6437380,NA,NA,TTD,ATP1A1,476
3033690,NA,NA,KEGG,ACE,1636
6323481,NA,NA,DrugBank,ATP8A1,10396
6323481,NA,NA,DrugBank,DGKD,8527
6323481,NA,NA,DrugBank,PRKCA,5578
6323481,NA,NA,DrugBank,PISD,23761
6323481,NA,NA,DrugBank,SMPD3,55512
6323481,NA,NA,DrugBank,PTDSS2,81490
6323481,NA,NA,DrugBank,SCARB1,949
6323481,NA,NA,DrugBank,SMPD4,55627
6323481,NA,NA,DrugBank,DGKG,1608
6323481,NA,NA,DrugBank,PTDSS1,9791
4443,NA,NA,TTD,KCNJ10,3766
5359226,NA,NA,KEGG,ACHE,43
5288709,NA,NA,DrugBank,CDK2,1017
708346,NA,NA,DrugBank,CHEK1,1111
46936832,NA,NA,DrugBank,ITGAL,3683
3955,53179-11-6,Loperamide,DrugBank,CALM1,801
3955,53179-11-6,Loperamide,DrugBank,CACNA1A,773
3955,53179-11-6,Loperamide,DrugBank,CALM3,808
3955,53179-11-6,Loperamide,DrugBank|KEGG,OPRM1,4988
3955,53179-11-6,Loperamide,DrugBank,CALM2,805
3955,53179-11-6,Loperamide,DrugBank,OPRK1,4986
3955,53179-11-6,Loperamide,DrugBank,POMC,5443
